no,code,name,district
2552,25396,Xã Bù Đăng,Tỉnh Đồng Nai
2553,25402,Xã Thọ Sơn,Tỉnh Đồng Nai
2554,25399,Xã Đak Nhau,Tỉnh Đồng Nai
2555,25405,Xã Bom Bo,Tỉnh Đồng Nai
2556,26374,Phường Tam Phước,Tỉnh Đồng Nai
2557,26377,Phường Phước Tân,Tỉnh Đồng Nai
2558,26209,Xã Thanh Sơn,Tỉnh Đồng Nai
2559,26119,Xã Đak Lua,Tỉnh Đồng Nai
2560,26173,Xã Phú Lý,Tỉnh Đồng Nai
2561,25222,Xã Bù Gia Mập,Tỉnh Đồng Nai
2562,25225,Xã Đăk Ơ,Tỉnh Đồng Nai
,,THÀNH PHỐ HỒ CHÍ MINH,Thành phố Hồ Chí Minh
2563,26506,Phường Vũng Tàu,Thành phố Hồ Chí Minh
2564,26526,Phường Tam Thắng,Thành phố Hồ Chí Minh
2565,26536,Phường Rạch Dừa,Thành phố Hồ Chí Minh
2566,26542,Phường Phước Thắng,Thành phố Hồ Chí Minh
2567,26560,Phường Bà Rịa,Thành phố Hồ Chí Minh
2568,26566,Phường Long Hương,Thành phố Hồ Chí Minh
2569,26704,Phường Phú Mỹ,Thành phố Hồ Chí Minh
2570,26572,Phường Tam Long,Thành phố Hồ Chí Minh
2571,26725,Phường Tân Thành,Thành phố Hồ Chí Minh
2572,26713,Phường Tân Phước,Thành phố Hồ Chí Minh
2573,26710,Phường Tân Hải,Thành phố Hồ Chí Minh
2574,26728,Xã Châu Pha,Thành phố Hồ Chí Minh
2575,26575,Xã Ngãi Giao,Thành phố Hồ Chí Minh
2576,26590,Xã Bình Giã,Thành phố Hồ Chí Minh
2577,26608,Xã Kim Long,Thành phố Hồ Chí Minh
2578,26596,Xã Châu Đức,Thành phố Hồ Chí Minh
2579,26584,Xã Xuân Sơn,Thành phố Hồ Chí Minh
2580,26617,Xã Nghĩa Thành,Thành phố Hồ Chí Minh
2581,26620,Xã Hồ Tràm,Thành phố Hồ Chí Minh
2582,26632,Xã Xuyên Mộc,Thành phố Hồ Chí Minh
2583,26641,Xã Hòa Hội,Thành phố Hồ Chí Minh
2584,26638,Xã Bàu Lâm,Thành phố Hồ Chí Minh
2585,26686,Xã Phước Hải,Thành phố Hồ Chí Minh
2586,26662,Xã Long Hải,Thành phố Hồ Chí Minh
2587,26680,Xã Đất Đỏ,Thành phố Hồ Chí Minh
2588,26659,Xã Long Điền,Thành phố Hồ Chí Minh
2589,26732,Đặc khu Côn Đảo,Thành phố Hồ Chí Minh
2590,25951,Phường Đông Hòa,Thành phố Hồ Chí Minh
2591,25942,Phường Dĩ An,Thành phố Hồ Chí Minh
2592,25945,Phường Tân Đông Hiệp,Thành phố Hồ Chí Minh
2593,25978,Phường Thuận An,Thành phố Hồ Chí Minh
2594,25969,Phường Thuận Giao,Thành phố Hồ Chí Minh
2595,25987,Phường Bình Hòa,Thành phố Hồ Chí Minh
2596,25966,Phường Lái Thiêu,Thành phố Hồ Chí Minh
2597,25975,Phường An Phú,Thành phố Hồ Chí Minh
2598,25760,Phường Bình Dương,Thành phố Hồ Chí Minh
2599,25771,Phường Chánh Hiệp,Thành phố Hồ Chí Minh
2600,25747,Phường Thủ Dầu Một,Thành phố Hồ Chí Minh
2601,25750,Phường Phú Lợi,Thành phố Hồ Chí Minh
2602,25912,Phường Vĩnh Tân,Thành phố Hồ Chí Minh
2603,25915,Phường Bình Cơ,Thành phố Hồ Chí Minh
2604,25888,Phường Tân Uyên,Thành phố Hồ Chí Minh
2605,25920,Phường Tân Hiệp,Thành phố Hồ Chí Minh
2606,25891,Phường Tân Khánh,Thành phố Hồ Chí Minh
2607,25849,Phường Hòa Lợi,Thành phố Hồ Chí Minh
2608,25768,Phường Phú An,Thành phố Hồ Chí Minh
2609,25843,Phường Tây Nam,Thành phố Hồ Chí Minh
2610,25840,Phường Long Nguyên,Thành phố Hồ Chí Minh
2611,25813,Phường Bến Cát,Thành phố Hồ Chí Minh
2612,25837,Phường Chánh Phú Hòa,Thành phố Hồ Chí Minh
2613,25906,Xã Bắc Tân Uyên,Thành phố Hồ Chí Minh
2614,25909,Xã Thường Tân,Thành phố Hồ Chí Minh
2615,25867,Xã An Long,Thành phố Hồ Chí Minh
2616,25864,Xã Phước Thành,Thành phố Hồ Chí Minh
2617,25882,Xã Phước Hòa,Thành phố Hồ Chí Minh
2618,25858,Xã Phú Giáo,Thành phố Hồ Chí Minh
2619,25819,Xã Trừ Văn Thố,Thành phố Hồ Chí Minh
2620,25822,Xã Bàu Bàng,Thành phố Hồ Chí Minh
2621,25780,Xã Minh Thạnh,Thành phố Hồ Chí Minh
2622,25792,Xã Long Hòa,Thành phố Hồ Chí Minh
2623,25777,Xã Dầu Tiếng,Thành phố Hồ Chí Minh
2624,25807,Xã Thanh An,Thành phố Hồ Chí Minh
2625,26740,Phường Sài Gòn,Thành phố Hồ Chí Minh
2626,26737,Phường Tân Định,Thành phố Hồ Chí Minh
2627,26743,Phường Bến Thành,Thành phố Hồ Chí Minh
2628,26758,Phường Cầu Ông Lãnh,Thành phố Hồ Chí Minh
2629,27160,Phường Bàn Cờ,Thành phố Hồ Chí Minh
2630,27139,Phường Xuân Hòa,Thành phố Hồ Chí Minh
2631,27142,Phường Nhiêu Lộc,Thành phố Hồ Chí Minh
2632,27259,Phường Xóm Chiếu,Thành phố Hồ Chí Minh
2633,27265,Phường Khánh Hội,Thành phố Hồ Chí Minh
2634,27286,Phường Vĩnh Hội,Thành phố Hồ Chí Minh
2635,27301,Phường Chợ Quán,Thành phố Hồ Chí Minh
2636,27316,Phường An Đông,Thành phố Hồ Chí Minh
2637,27343,Phường Chợ Lớn,Thành phố Hồ Chí Minh
2638,27367,Phường Bình Tây,Thành phố Hồ Chí Minh
2639,27373,Phường Bình Tiên,Thành phố Hồ Chí Minh
2640,27385,Phường Bình Phú,Thành phố Hồ Chí Minh
2641,27349,Phường Phú Lâm,Thành phố Hồ Chí Minh
2642,27478,Phường Tân Thuận,Thành phố Hồ Chí Minh
2643,27484,Phường Phú Thuận,Thành phố Hồ Chí Minh
2644,27487,Phường Tân Mỹ,Thành phố Hồ Chí Minh
2645,27475,Phường Tân Hưng,Thành phố Hồ Chí Minh
2646,27418,Phường Chánh Hưng,Thành phố Hồ Chí Minh
2647,27427,Phường Phú Định,Thành phố Hồ Chí Minh
2648,27424,Phường Bình Đông,Thành phố Hồ Chí Minh
2649,27169,Phường Diên Hồng,Thành phố Hồ Chí Minh
2650,27190,Phường Vườn Lài,Thành phố Hồ Chí Minh
2651,27163,Phường Hòa Hưng,Thành phố Hồ Chí Minh
2652,27238,Phường Minh Phụng,Thành phố Hồ Chí Minh
2653,27232,Phường Bình Thới,Thành phố Hồ Chí Minh
2654,27211,Phường Hòa Bình,Thành phố Hồ Chí Minh
2655,27226,Phường Phú Thọ,Thành phố Hồ Chí Minh
2656,26791,Phường Đông Hưng Thuận,Thành phố Hồ Chí Minh
2657,26785,Phường Trung Mỹ Tây,Thành phố Hồ Chí Minh
2658,26782,Phường Tân Thới Hiệp,Thành phố Hồ Chí Minh
2659,26773,Phường Thới An,Thành phố Hồ Chí Minh
2660,26767,Phường An Phú Đông,Thành phố Hồ Chí Minh
2661,27460,Phường An Lạc,Thành phố Hồ Chí Minh
2662,27457,Phường Tân Tạo,Thành phố Hồ Chí Minh
2663,27442,Phường Bình Tân,Thành phố Hồ Chí Minh
2664,27448,Phường Bình Trị Đông,Thành phố Hồ Chí Minh
2665,27439,Phường Bình Hưng Hòa,Thành phố Hồ Chí Minh
2666,26944,Phường Gia Định,Thành phố Hồ Chí Minh
2667,26929,Phường Bình Thạnh,Thành phố Hồ Chí Minh
2668,26905,Phường Bình Lợi Trung,Thành phố Hồ Chí Minh
2669,26956,Phường Thạnh Mỹ Tây,Thành phố Hồ Chí Minh
2670,26911,Phường Bình Quới,Thành phố Hồ Chí Minh
2671,26902,Phường Hạnh Thông,Thành phố Hồ Chí Minh
2672,26887,Phường An Nhơn,Thành phố Hồ Chí Minh
2673,26884,Phường Gò Vấp,Thành phố Hồ Chí Minh
2674,26878,Phường An Hội Đông,Thành phố Hồ Chí Minh
2675,26899,Phường Thông Tây Hội,Thành phố Hồ Chí Minh
2676,26882,Phường An Hội Tây,Thành phố Hồ Chí Minh
2677,27043,Phường Đức Nhuận,Thành phố Hồ Chí Minh
2678,27058,Phường Cầu Kiệu,Thành phố Hồ Chí Minh
2679,27073,Phường Phú Nhuận,Thành phố Hồ Chí Minh
2680,26977,Phường Tân Sơn Hòa,Thành phố Hồ Chí Minh
2681,26968,Phường Tân Sơn Nhất,Thành phố Hồ Chí Minh
2682,26995,Phường Tân Hòa,Thành phố Hồ Chí Minh
2683,26983,Phường Bảy Hiền,Thành phố Hồ Chí Minh
2684,27004,Phường Tân Bình,Thành phố Hồ Chí Minh
2685,27007,Phường Tân Sơn,Thành phố Hồ Chí Minh
2686,27013,Phường Tây Thạnh,Thành phố Hồ Chí Minh
2687,27010,Phường Tân Sơn Nhì,Thành phố Hồ Chí Minh
2688,27022,Phường Phú Thọ Hòa,Thành phố Hồ Chí Minh
2689,27031,Phường Tân Phú,Thành phố Hồ Chí Minh
2690,27028,Phường Phú Thạnh,Thành phố Hồ Chí Minh
2691,26812,Phường Hiệp Bình,Thành phố Hồ Chí Minh
2692,26824,Phường Thủ Đức,Thành phố Hồ Chí Minh
2693,26797,Phường Tam Bình,Thành phố Hồ Chí Minh
2694,26794,Phường Linh Xuân,Thành phố Hồ Chí Minh
2695,26842,Phường Tăng Nhơn Phú,Thành phố Hồ Chí Minh
2696,26833,Phường Long Bình,Thành phố Hồ Chí Minh
2697,26857,Phường Long Phước,Thành phố Hồ Chí Minh
2698,26860,Phường Long Trường,Thành phố Hồ Chí Minh
2699,27112,Phường Cát Lái,Thành phố Hồ Chí Minh
2700,27097,Phường Bình Trưng,Thành phố Hồ Chí Minh
2701,26848,Phường Phước Long,Thành phố Hồ Chí Minh
2702,27118,Phường An Khánh,Thành phố Hồ Chí Minh
2703,27601,Xã Vĩnh Lộc,Thành phố Hồ Chí Minh
2704,27604,Xã Tân Vĩnh Lộc,Thành phố Hồ Chí Minh
2705,27610,Xã Bình Lợi,Thành phố Hồ Chí Minh
2706,27595,Xã Tân Nhựt,Thành phố Hồ Chí Minh
2707,27637,Xã Bình Chánh,Thành phố Hồ Chí Minh
2708,27628,Xã Hưng Long,Thành phố Hồ Chí Minh
2709,27619,Xã Bình Hưng,Thành phố Hồ Chí Minh
2710,27667,Xã Bình Khánh,Thành phố Hồ Chí Minh
2711,27673,Xã An Thới Đông,Thành phố Hồ Chí Minh
2712,27664,Xã Cần Giờ,Thành phố Hồ Chí Minh
2713,27553,Xã Củ Chi,Thành phố Hồ Chí Minh
2714,27496,Xã Tân An Hội,Thành phố Hồ Chí Minh
2715,27526,Xã Thái Mỹ,Thành phố Hồ Chí Minh
2716,27508,Xã An Nhơn Tây,Thành phố Hồ Chí Minh
2717,27511,Xã Nhuận Đức,Thành phố Hồ Chí Minh
2718,27541,Xã Phú Hòa Đông,Thành phố Hồ Chí Minh
2719,27544,Xã Bình Mỹ,Thành phố Hồ Chí Minh
2720,27568,Xã Đông Thạnh,Thành phố Hồ Chí Minh
2721,27559,Xã Hóc Môn,Thành phố Hồ Chí Minh
2722,27577,Xã Xuân Thới Sơn,Thành phố Hồ Chí Minh
2723,27592,Xã Bà Điểm,Thành phố Hồ Chí Minh
2724,27655,Xã Nhà Bè,Thành phố Hồ Chí Minh
2725,27658,Xã Hiệp Phước,Thành phố Hồ Chí Minh
2726,26545,Xã Long Sơn,Thành phố Hồ Chí Minh
2727,26647,Xã Hòa Hiệp,Thành phố Hồ Chí Minh
2728,26656,Xã Bình Châu,Thành phố Hồ Chí Minh
2729,25846,Phường Thới Hòa,Thành phố Hồ Chí Minh
2730,27676,Xã Thạnh An,Thành phố Hồ Chí Minh
,,TỈNH TÂY NINH,Tỉnh Tây Ninh
2731,27727,Xã Hưng Điền,Tỉnh Tây Ninh
2732,27736,Xã Vĩnh Thạnh,Tỉnh Tây Ninh
2733,27721,Xã Tân Hưng,Tỉnh Tây Ninh
2734,27748,Xã Vĩnh Châu,Tỉnh Tây Ninh
2735,27775,Xã Tuyên Bình,Tỉnh Tây Ninh
2736,27757,Xã Vĩnh Hưng,Tỉnh Tây Ninh
2737,27763,Xã Khánh Hưng,Tỉnh Tây Ninh
2738,27817,Xã Tuyên Thạnh,Tỉnh Tây Ninh
2739,27793,Xã Bình Hiệp,Tỉnh Tây Ninh
2740,27787,Phường Kiến Tường,Tỉnh Tây Ninh
2741,27811,Xã Bình Hoà,Tỉnh Tây Ninh
2742,27823,Xã Mộc Hoá,Tỉnh Tây Ninh
2743,27841,Xã Hậu Thạnh,Tỉnh Tây Ninh
2744,27838,Xã Nhơn Hòa Lập,Tỉnh Tây Ninh
2745,27856,Xã Nhơn Ninh,Tỉnh Tây Ninh
2746,27826,Xã Tân Thạnh,Tỉnh Tây Ninh
2747,27868,Xã Bình Thành,Tỉnh Tây Ninh
2748,27877,Xã Thạnh Phước,Tỉnh Tây Ninh
2749,27865,Xã Thạnh Hóa,Tỉnh Tây Ninh
2750,27889,Xã Tân Tây,Tỉnh Tây Ninh
2751,28036,Xã Thủ Thừa,Tỉnh Tây Ninh
2752,28066,Xã Mỹ An,Tỉnh Tây Ninh
2753,28051,Xã Mỹ Thạnh,Tỉnh Tây Ninh
2754,28072,Xã Tân Long,Tỉnh Tây Ninh
2755,27907,Xã Mỹ Quý,Tỉnh Tây Ninh
2756,27898,Xã Đông Thành,Tỉnh Tây Ninh
2757,27925,Xã Đức Huệ,Tỉnh Tây Ninh
2758,27943,Xã An Ninh,Tỉnh Tây Ninh
2759,27952,Xã Hiệp Hoà,Tỉnh Tây Ninh
2760,27931,Xã Hậu Nghĩa,Tỉnh Tây Ninh
2761,27979,Xã Hoà Khánh,Tỉnh Tây Ninh
2762,27964,Xã Đức Lập,Tỉnh Tây Ninh
2763,27976,Xã Mỹ Hạnh,Tỉnh Tây Ninh
2764,27937,Xã Đức Hòa,Tỉnh Tây Ninh
2765,27994,Xã Thạnh Lợi,Tỉnh Tây Ninh
2766,28015,Xã Bình Đức,Tỉnh Tây Ninh
2767,28003,Xã Lương Hoà,Tỉnh Tây Ninh
2768,27991,Xã Bến Lức,Tỉnh Tây Ninh
2769,28018,Xã Mỹ Yên,Tỉnh Tây Ninh
2770,28126,Xã Long Cang,Tỉnh Tây Ninh
2771,28114,Xã Rạch Kiến,Tỉnh Tây Ninh
2772,28132,Xã Mỹ Lệ,Tỉnh Tây Ninh
2773,28138,Xã Tân Lân,Tỉnh Tây Ninh
2774,28108,Xã Cần Đước,Tỉnh Tây Ninh
2775,28144,Xã Long Hựu,Tỉnh Tây Ninh
2776,28165,Xã Phước Lý,Tỉnh Tây Ninh
2777,28177,Xã Mỹ Lộc,Tỉnh Tây Ninh
2778,28159,Xã Cần Giuộc,Tỉnh Tây Ninh
2779,28201,Xã Phước Vĩnh Tây,Tỉnh Tây Ninh
2780,28207,Xã Tân Tập,Tỉnh Tây Ninh
2781,28093,Xã Vàm Cỏ,Tỉnh Tây Ninh
2782,28075,Xã Tân Trụ,Tỉnh Tây Ninh
2783,28087,Xã Nhựt Tảo,Tỉnh Tây Ninh
2784,28225,Xã Thuận Mỹ,Tỉnh Tây Ninh
2785,28243,Xã An Lục Long,Tỉnh Tây Ninh
2786,28210,Xã Tầm Vu,Tỉnh Tây Ninh
2787,28222,Xã Vĩnh Công,Tỉnh Tây Ninh
2788,27694,Phường Long An,Tỉnh Tây Ninh
2789,27712,Phường Tân An,Tỉnh Tây Ninh
2790,27715,Phường Khánh Hậu,Tỉnh Tây Ninh
2791,25459,Phường Tân Ninh,Tỉnh Tây Ninh
2792,25480,Phường Bình Minh,Tỉnh Tây Ninh
2793,25567,Phường Ninh Thạnh,Tỉnh Tây Ninh
2794,25630,Phường Long Hoa,Tỉnh Tây Ninh
2795,25645,Phường Hoà Thành,Tỉnh Tây Ninh
2796,25633,Phường Thanh Điền,Tỉnh Tây Ninh
2797,25708,Phường Trảng Bàng,Tỉnh Tây Ninh
2798,25732,Phường An Tịnh,Tỉnh Tây Ninh
2799,25654,Nguyen: NQ 865/NQ-UBTVQH ngày 10/01/2020 Phường Gò Dầu,Tỉnh Tây Ninh
2800,25672,Nguyen: NQ 865/NQ-UBTVQH ngày 10/01/2020 Phường Gia Lộc,Tỉnh Tây Ninh
2801,25711,Nguyen: NQ 865/NQ-UBTVQH ngày 10/01/2020 Xã Hưng Thuận,Tỉnh Tây Ninh
2802,25729,Nguyen: NQ 865/NQ-UBTVQH ngày 10/01/2020 Xã Phước Chỉ,Tỉnh Tây Ninh
2803,25657,Xã Thạnh Đức,Tỉnh Tây Ninh
2804,25663,Xã Phước Thạnh,Tỉnh Tây Ninh
2805,25666,Xã Truông Mít,Tỉnh Tây Ninh
2806,25579,Xã Lộc Ninh,Tỉnh Tây Ninh
2807,25573,Xã Cầu Khởi,Tỉnh Tây Ninh
2808,25552,Xã Dương Minh Châu,Tỉnh Tây Ninh
2809,25522,Xã Tân Đông,Tỉnh Tây Ninh
2810,25516,Xã Tân Châu,Tỉnh Tây Ninh
2811,25549,Xã Tân Phú,Tỉnh Tây Ninh
2812,25525,Xã Tân Hội,Tỉnh Tây Ninh
2813,25534,Xã Tân Thành,Tỉnh Tây Ninh
2814,25531,Xã Tân Hòa,Tỉnh Tây Ninh
2815,25489,Xã Tân Lập,Tỉnh Tây Ninh
2816,25486,Xã Tân Biên,Tỉnh Tây Ninh
2817,25498,Xã Thạnh Bình,Tỉnh Tây Ninh
2818,25510,Xã Trà Vong,Tỉnh Tây Ninh
2819,25591,Xã Phước Vinh,Tỉnh Tây Ninh
2820,25606,Xã Hoà Hội,Tỉnh Tây Ninh
2821,25621,Xã Ninh Điền,Tỉnh Tây Ninh
2822,25585,Xã Châu Thành,Tỉnh Tây Ninh
2823,25588,Xã Hảo Đước,Tỉnh Tây Ninh
2824,25684,Xã Long Chữ,Tỉnh Tây Ninh
2825,25702,Nguyen: NQ 865/NQ-UBTVQH ngày 10/01/2020 Xã Long Thuận,Tỉnh Tây Ninh
2826,25681,Nguyen: NQ 865/NQ-UBTVQH ngày 10/01/2020 Xã Bến Cầu,Tỉnh Tây Ninh
,,TỈNH ĐỒNG THÁP,Tỉnh Đồng Tháp
2827,28261,Phường Mỹ Tho,Tỉnh Đồng Tháp
2828,28249,Phường Đạo Thạnh,Tỉnh Đồng Tháp
2829,28273,Phường Mỹ Phong,Tỉnh Đồng Tháp
2830,28270,Phường Thới Sơn,Tỉnh Đồng Tháp
2831,28285,Phường Trung An,Tỉnh Đồng Tháp
2832,28306,Phường Gò Công,Tỉnh Đồng Tháp
2833,28297,Phường Long Thuận,Tỉnh Đồng Tháp
2834,28729,Phường Sơn Qui,Tỉnh Đồng Tháp
2835,28315,Phường Bình Xuân,Tỉnh Đồng Tháp
2836,28435,Phường Mỹ Phước Tây,Tỉnh Đồng Tháp
2837,28436,Phường Thanh Hòa,Tỉnh Đồng Tháp
2838,28439,Phường Cai Lậy,Tỉnh Đồng Tháp
2839,28477,Phường Nhị Quý,Tỉnh Đồng Tháp
2840,28468,Xã Tân Phú,Tỉnh Đồng Tháp
2841,28426,Xã Thanh Hưng,Tỉnh Đồng Tháp
2842,28429,Xã An Hữu,Tỉnh Đồng Tháp
2843,28414,Xã Mỹ Lợi,Tỉnh Đồng Tháp
2844,28405,Xã Mỹ Đức Tây,Tỉnh Đồng Tháp
2845,28378,Xã Mỹ Thiện,Tỉnh Đồng Tháp
2846,28366,Xã Hậu Mỹ,Tỉnh Đồng Tháp
2847,28393,Xã Hội Cư,Tỉnh Đồng Tháp
2848,28360,Xã Cái Bè,Tỉnh Đồng Tháp
2849,28471,Xã Bình Phú,Tỉnh Đồng Tháp
2850,28501,Xã Hiệp Đức,Tỉnh Đồng Tháp
2851,28516,Xã Ngũ Hiệp,Tỉnh Đồng Tháp
2852,28504,Xã Long Tiên,Tỉnh Đồng Tháp
2853,28456,Xã Mỹ Thành,Tỉnh Đồng Tháp
2854,28444,Xã Thạnh Phú,Tỉnh Đồng Tháp
2855,28321,Xã Tân Phước 1,Tỉnh Đồng Tháp
2856,28327,Xã Tân Phước 2,Tỉnh Đồng Tháp
2857,28345,Xã Tân Phước 3,Tỉnh Đồng Tháp
2858,28336,Xã Hưng Thạnh,Tỉnh Đồng Tháp
2859,28525,Xã Tân Hương,Tỉnh Đồng Tháp
2860,28519,Xã Châu Thành,Tỉnh Đồng Tháp
2861,28537,Xã Long Hưng,Tỉnh Đồng Tháp
2862,28543,Xã Long Định,Tỉnh Đồng Tháp
2863,28576,Xã Vĩnh Kim,Tỉnh Đồng Tháp
2864,28582,Xã Kim Sơn,Tỉnh Đồng Tháp
2865,28564,Xã Bình Trưng,Tỉnh Đồng Tháp
2866,28603,Xã Mỹ Tịnh An,Tỉnh Đồng Tháp
2867,28615,Xã Lương Hòa Lạc,Tỉnh Đồng Tháp
2868,28627,Xã Tân Thuận Bình,Tỉnh Đồng Tháp
2869,28594,Xã Chợ Gạo,Tỉnh Đồng Tháp
2870,28633,Xã An Thạnh Thủy,Tỉnh Đồng Tháp
2871,28648,Xã Bình Ninh,Tỉnh Đồng Tháp
2872,28651,Xã Vĩnh Bình,Tỉnh Đồng Tháp
2873,28660,Xã Đồng Sơn,Tỉnh Đồng Tháp
2874,28663,Xã Phú Thành,Tỉnh Đồng Tháp
2875,28687,Xã Long Bình,Tỉnh Đồng Tháp
2876,28678,Xã Vĩnh Hựu,Tỉnh Đồng Tháp
2877,28747,Xã Gò Công Đông,Tỉnh Đồng Tháp
2878,28738,Xã Tân Điền,Tỉnh Đồng Tháp
2879,28702,Xã Tân Hòa,Tỉnh Đồng Tháp
2880,28723,Xã Tân Đông,Tỉnh Đồng Tháp
2881,28720,Xã Gia Thuận,Tỉnh Đồng Tháp
2882,28693,Xã Tân Thới,Tỉnh Đồng Tháp
2883,28696,Xã Tân Phú Đông,Tỉnh Đồng Tháp
2884,29926,Xã Tân Hồng,Tỉnh Đồng Tháp
2885,29938,Xã Tân Thành,Tỉnh Đồng Tháp
2886,29929,Xã Tân Hộ Cơ,Tỉnh Đồng Tháp
2887,29944,Xã An Phước,Tỉnh Đồng Tháp
2888,29954,Phường An Bình,Tỉnh Đồng Tháp
2889,29955,Phường Hồng Ngự,Tỉnh Đồng Tháp
2890,29978,Phường Thường Lạc,Tỉnh Đồng Tháp
2891,29971,Xã Thường Phước,Tỉnh Đồng Tháp
2892,29983,Xã Long Khánh,Tỉnh Đồng Tháp
2893,29992,Xã Long Phú Thuận,Tỉnh Đồng Tháp
2894,30019,Xã An Hòa,Tỉnh Đồng Tháp
2895,30010,Xã Tam Nông,Tỉnh Đồng Tháp
2896,30034,Xã Phú Thọ,Tỉnh Đồng Tháp
2897,30001,Xã Tràm Chim,Tỉnh Đồng Tháp
2898,30025,Xã Phú Cường,Tỉnh Đồng Tháp
2899,30028,Xã An Long,Tỉnh Đồng Tháp
2900,30130,Xã Thanh Bình,Tỉnh Đồng Tháp
2901,30157,Xã Tân Thạnh,Tỉnh Đồng Tháp
2902,30163,Xã Bình Thành,Tỉnh Đồng Tháp
2903,30154,Xã Tân Long,Tỉnh Đồng Tháp
2904,30037,Xã Tháp Mười,Tỉnh Đồng Tháp
2905,30073,Xã Thanh Mỹ,Tỉnh Đồng Tháp
2906,30055,Xã Mỹ Quí,Tỉnh Đồng Tháp
2907,30061,Xã Đốc Binh Kiều,Tỉnh Đồng Tháp
2908,30046,Xã Trường Xuân,Tỉnh Đồng Tháp
2909,30043,Xã Phương Thịnh,Tỉnh Đồng Tháp
2910,30088,Xã Phong Mỹ,Tỉnh Đồng Tháp
2911,30085,Xã Ba Sao,Tỉnh Đồng Tháp
2912,30076,Xã Mỹ Thọ,Tỉnh Đồng Tháp
2913,30118,Xã Bình Hàng Trung,Tỉnh Đồng Tháp
2914,30112,Xã Mỹ Hiệp,Tỉnh Đồng Tháp
2915,29869,Phường Cao Lãnh,Tỉnh Đồng Tháp
2916,29884,Phường Mỹ Ngãi,Tỉnh Đồng Tháp
2917,29888,Phường Mỹ Trà,Tỉnh Đồng Tháp
2918,30178,Xã Mỹ An Hưng,Tỉnh Đồng Tháp
2919,30184,Xã Tân Khánh Trung,Tỉnh Đồng Tháp
2920,30169,Xã Lấp Vò,Tỉnh Đồng Tháp
2921,30226,Xã Lai Vung,Tỉnh Đồng Tháp
2922,30208,Xã Hòa Long,Tỉnh Đồng Tháp
2923,30235,Xã Phong Hòa,Tỉnh Đồng Tháp
2924,29905,Phường Sa Đéc,Tỉnh Đồng Tháp
2925,30214,Xã Tân Dương,Tỉnh Đồng Tháp
2926,30244,Xã Phú Hựu,Tỉnh Đồng Tháp
2927,30253,Xã Tân Nhuận Đông,Tỉnh Đồng Tháp
2928,30259,Xã Tân Phú Trung,Tỉnh Đồng Tháp
,,TỈNH VĨNH LONG,Tỉnh Vĩnh Long
2929,29641,Xã Cái Nhum,Tỉnh Vĩnh Long
2930,29653,Xã Tân Long Hội,Tỉnh Vĩnh Long
2931,29623,Xã Nhơn Phú,Tỉnh Vĩnh Long
2932,29638,Xã Bình Phước,Tỉnh Vĩnh Long
2933,29584,Xã An Bình,Tỉnh Vĩnh Long
2934,29602,Xã Long Hồ,Tỉnh Vĩnh Long
2935,29611,Xã Phú Quới,Tỉnh Vĩnh Long
2936,29590,Phường Thanh Đức,Tỉnh Vĩnh Long
2937,29551,Phường Long Châu,Tỉnh Vĩnh Long
2938,29557,Phường Phước Hậu,Tỉnh Vĩnh Long
2939,29593,Phường Tân Hạnh,Tỉnh Vĩnh Long
2940,29566,Phường Tân Ngãi,Tỉnh Vĩnh Long
2941,29677,Xã Quới Thiện,Tỉnh Vĩnh Long
2942,29659,Xã Trung Thành,Tỉnh Vĩnh Long
2943,29698,Xã Trung Ngãi,Tỉnh Vĩnh Long
2944,29668,Xã Quới An,Tỉnh Vĩnh Long
2945,29683,Xã Trung Hiệp,Tỉnh Vĩnh Long
2946,29701,Xã Hiếu Phụng,Tỉnh Vĩnh Long
2947,29713,Xã Hiếu Thành,Tỉnh Vĩnh Long
2948,29857,Xã Lục Sỹ Thành,Tỉnh Vĩnh Long
2949,29821,Xã Trà Ôn,Tỉnh Vĩnh Long
2950,29836,Xã Trà Côn,Tỉnh Vĩnh Long
2951,29845,Xã Vĩnh Xuân,Tỉnh Vĩnh Long
2952,29830,Xã Hòa Bình,Tỉnh Vĩnh Long
2953,29734,Xã Hòa Hiệp,Tỉnh Vĩnh Long
2954,29719,Xã Tam Bình,Tỉnh Vĩnh Long
2955,29767,Xã Ngãi Tứ,Tỉnh Vĩnh Long
2956,29752,Xã Song Phú,Tỉnh Vĩnh Long
2957,29728,Xã Cái Ngang,Tỉnh Vĩnh Long
2958,29800,Xã Tân Quới,Tỉnh Vĩnh Long
2959,29785,Xã Tân Lược,Tỉnh Vĩnh Long
2960,29788,Xã Mỹ Thuận,Tỉnh Vĩnh Long
2961,29771,Phường Bình Minh,Tỉnh Vĩnh Long
2962,29770,Phường Cái Vồn,Tỉnh Vĩnh Long
2963,29812,Phường Đông Thành,Tỉnh Vĩnh Long
2964,29263,Phường Long Đức,Tỉnh Vĩnh Long
2965,29242,Phường Trà Vinh,Tỉnh Vĩnh Long
2966,29254,Phường Nguyệt Hóa,Tỉnh Vĩnh Long
2967,29398,Phường Hòa Thuận,Tỉnh Vĩnh Long
2968,29275,Xã An Trường,Tỉnh Vĩnh Long
2969,29278,Xã Tân An,Tỉnh Vĩnh Long
2970,29266,Xã Càng Long,Tỉnh Vĩnh Long
2971,29302,Xã Nhị Long,Tỉnh Vĩnh Long
